segment_id,latitude,longitude,lat_end,lng_end,violent_crimes_90d,property_crimes_90d,drug_crimes_90d,total_crimes_90d,recent_crimes_7d,street_hazards,encampments,needles_reported,blocked_sidewalk,total_311_reports,lighting_issues,active_construction,hour,day_of_week,is_weekend,is_night,is_rush_hour,month,in_high_risk_area,in_business_district,distance_to_downtown,sidewalk_width,lighting_quality,cctv_coverage,nearest_transit_stop,pedestrian_traffic,business_density,escape_routes,is_unsafe
seg_52_102,37.76,-122.41799999999999,37.760999999999996,-122.41699999999999,36,20,14,157,23,37,1,0,0,38,0,0,19,5,True,False,True,10,1,0,0.03847076812333541,1.802863890030057,0.9015589107545328,0,69.71161864585238,0.807098596783494,9,1,1
seg_46_47,37.754,-122.473,37.754999999999995,-122.472,0,2,0,4,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08324061508662074,1.697915177270972,0.5016187008776412,0,365.95104946462817,0.7004089884849402,3,1,0
seg_0_79,37.708,-122.441,37.708999999999996,-122.44,0,3,0,9,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09527329111560849,2.8125775615536,0.7761781560506407,0,61.13236798661032,0.574599488715584,4,2,0
seg_71_66,37.778999999999996,-122.454,37.779999999999994,-122.45299999999999,1,12,0,34,3,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.05604462507679664,2.5415629502648884,0.5065897805928123,0,300.5390175491147,0.4804890312687955,6,1,0
seg_8_26,37.716,-122.494,37.717,-122.493,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.12214745187681256,3.2178173955750258,0.8769423296270427,0,226.42698531051371,0.8100827939463706,10,1,0
seg_87_132,37.795,-122.38799999999999,37.796,-122.38699999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.012041594578807307,2.824102352695988,0.8662820033091586,0,378.13682312866774,0.982031751323977,2,3,0
seg_14_78,37.722,-122.442,37.723,-122.44099999999999,2,6,0,36,2,5,0,0,0,5,0,0,19,5,True,False,True,10,0,0,0.0833546639366887,1.9638949529671914,0.760585183506848,0,262.5058714163925,0.9479055407634324,9,2,0
seg_81_42,37.789,-122.478,37.79,-122.47699999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07816009211866501,2.8886368155967133,0.8173142801888602,1,227.76022264159704,0.6934835952024967,3,1,0
seg_70_113,37.778,-122.407,37.778999999999996,-122.40599999999999,54,57,117,506,37,67,21,0,0,88,0,0,19,5,True,False,True,10,1,0,0.017464249196567676,3.1693155743219195,0.8257008650778611,1,235.48543043214576,0.8729922113989378,5,1,1
seg_70_76,37.778,-122.444,37.778999999999996,-122.443,3,21,0,50,4,18,0,0,0,18,0,0,19,5,True,False,True,10,0,0,0.04681879964287501,1.7775999898392474,0.5722326517158933,0,459.2400802606394,0.966651902381133,5,1,1
seg_98_155,37.806,-122.365,37.806999999999995,-122.36399999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.037000000000010365,1.8236022757446928,0.42084727289821083,0,412.292916629259,0.4565482019140756,6,2,0
seg_15_110,37.723,-122.41,37.724,-122.40899999999999,7,6,0,17,2,6,0,0,0,6,0,0,19,5,True,False,True,10,0,0,0.07170076708097012,2.0014267021406713,0.6403258632861094,0,157.68180818054933,0.8001323260403587,8,3,0
seg_44_83,37.751999999999995,-122.437,37.75299999999999,-122.43599999999999,0,68,3,97,6,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.05597320787662197,2.4025612700710837,0.9026837575422428,0,375.12940255952344,0.2684322106648675,6,2,0
seg_85_73,37.793,-122.447,37.794,-122.446,1,3,0,11,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.04701063709416963,3.2186347130019195,0.5311356933268957,1,158.82615837713718,0.12382828849963641,6,3,0
seg_78_89,37.786,-122.431,37.787,-122.42999999999999,13,42,3,103,5,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.0320156211871551,2.7167420103175943,0.43045807500946387,0,289.4310704474193,0.28501747972295793,7,2,1
seg_61_40,37.769,-122.47999999999999,37.769999999999996,-122.47899999999998,1,6,0,9,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08381527307118543,3.129389904074108,0.6791851463318546,0,251.70632259130738,0.5414885043587373,8,2,0
seg_58_93,37.766,-122.42699999999999,37.766999999999996,-122.42599999999999,11,34,4,80,9,21,0,0,0,21,0,0,19,5,True,False,True,10,1,0,0.03889730067754335,1.5432132808585592,0.529807852143317,0,292.11898799392566,0.5567098366010218,4,2,1
seg_84_15,37.792,-122.505,37.793,-122.50399999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10501904589167545,3.2049335188583377,0.26489007123668273,1,86.94760206027932,0.9422572855064565,6,2,0
seg_2_82,37.71,-122.438,37.711,-122.437,0,4,0,7,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09219544457292395,2.2967297853180906,0.9962446585368138,1,369.1043394846394,0.47817882773135856,3,2,0
seg_59_30,37.766999999999996,-122.49,37.767999999999994,-122.48899999999999,0,2,0,2,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09396275858018491,2.327763710959737,0.8279827012447636,0,99.86730860610587,0.3039612077639592,1,3,0
seg_95_64,37.803,-122.456,37.803999999999995,-122.455,0,1,0,3,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0567186036499464,3.4815276195982845,0.887447394317041,1,310.41115440833005,0.505635130001372,7,1,0
seg_85_56,37.793,-122.464,37.794,-122.463,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06400781202321396,3.275512077286546,0.7465707566686933,0,307.55517714866664,0.8986473456773088,3,3,0
seg_0_13,37.708,-122.50699999999999,37.708999999999996,-122.50599999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.1372770920437804,1.3345975314786949,0.38203982535720693,0,255.86504450075836,0.4450279181639855,3,4,0
seg_90_134,37.798,-122.386,37.799,-122.38499999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.014560219778572,1.944137043828123,0.42672100042026423,0,245.15380384719566,0.3418904658579497,7,1,0
seg_74_56,37.782,-122.464,37.782999999999994,-122.463,7,22,1,60,6,9,0,0,0,9,0,0,19,5,True,False,True,10,0,0,0.06511528238439199,1.489439395929071,0.5507179127109533,0,346.6565462882096,0.678043235562065,6,4,1
seg_13_45,37.721,-122.475,37.721999999999994,-122.47399999999999,3,8,0,22,2,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10466135867643968,2.592771662640387,0.6867436153554651,0,322.2049775166436,0.6884763805176144,3,3,0
seg_58_12,37.766,-122.508,37.766999999999996,-122.50699999999999,2,4,0,13,2,0,1,0,0,1,0,0,19,5,True,False,True,10,0,0,0.11157060544784071,3.3961338358179485,0.7858639718321223,1,139.58769769951058,0.7857430255419819,9,3,0
seg_84_81,37.792,-122.439,37.793,-122.43799999999999,0,10,0,14,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.03905124837952032,1.7030320283293392,0.4440728744157264,0,157.7189798796091,0.37383656600639886,5,1,0
seg_86_65,37.794,-122.455,37.794999999999995,-122.454,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.05499999999999261,3.2058151428556174,0.6222367736318324,0,320.2246590529874,0.9458383023824499,3,2,0
seg_10_25,37.717999999999996,-122.49499999999999,37.718999999999994,-122.49399999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.12165936051121246,3.280999886890302,0.41047870378916385,0,90.07170041754719,0.1465666669859517,3,4,0
seg_38_118,37.745999999999995,-122.402,37.74699999999999,-122.401,0,0,0,0,0,2,1,0,0,3,0,0,19,5,True,False,True,10,1,0,0.04804164859785888,2.7197444383945197,0.338102112080094,0,107.55908435218727,0.6527782795080067,2,2,0
seg_60_11,37.768,-122.509,37.769,-122.508,3,4,0,16,3,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11205802068570835,1.9716315597594452,0.3639844829338967,0,161.57216520998435,0.7351865619570789,5,4,0
seg_53_97,37.760999999999996,-122.423,37.76199999999999,-122.422,9,29,19,134,5,32,4,0,0,36,0,0,19,5,True,False,True,10,1,0,0.04022437072223635,2.9852445245930244,0.821806251963983,0,155.07935473828468,0.9938361400538097,5,3,1
seg_66_35,37.774,-122.485,37.775,-122.484,1,8,1,21,1,3,0,0,0,3,0,0,19,5,True,False,True,10,0,0,0.0873212459828579,1.833824732197448,0.8641979667563867,0,318.4287219559675,0.4318084774286438,5,1,0
seg_92_153,37.8,-122.36699999999999,37.800999999999995,-122.36599999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0335410196625121,2.8828775948411565,0.6687186696674329,0,270.38176135161035,0.8051021424445839,6,2,0
seg_92_41,37.8,-122.479,37.800999999999995,-122.478,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07922752047110258,2.326241588698725,0.6290144202442458,0,178.2426912487437,0.13628332478869712,2,4,0
seg_66_120,37.774,-122.39999999999999,37.775,-122.39899999999999,9,27,0,68,1,7,0,0,0,7,0,0,19,5,True,False,True,10,1,0,0.01999999999999602,2.1907314739749015,0.2193020015270853,0,241.56556567246585,0.5058091098377636,6,1,1
seg_57_94,37.765,-122.426,37.766,-122.425,5,16,2,58,7,29,2,0,0,31,0,0,19,5,True,False,True,10,1,0,0.038948684188295675,1.858226335966293,0.9050104838803626,0,163.6072228930856,0.14655831573842426,6,3,1
seg_91_81,37.799,-122.439,37.8,-122.43799999999999,4,32,1,85,5,13,3,0,0,16,0,0,19,5,True,False,True,10,0,0,0.0393192065026627,2.5446651140799537,0.7489660658143675,0,101.41322728085173,0.17021054325096904,4,1,1
seg_34_53,37.742,-122.467,37.742999999999995,-122.466,2,9,0,24,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08481155581640411,1.3468401529265572,0.650365372352703,0,479.5957020780052,0.6747644132288482,3,4,0
seg_0_42,37.708,-122.478,37.708999999999996,-122.47699999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.11610340218959128,2.958581141262556,0.6502387069290028,0,169.59210048892092,0.6864779382728622,8,4,0
seg_96_116,37.803999999999995,-122.404,37.80499999999999,-122.40299999999999,1,8,0,20,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.0107703296142637,2.094981543807758,0.22643099110823517,0,460.47869717631806,0.5143609330701738,8,1,0
seg_7_105,37.714999999999996,-122.41499999999999,37.715999999999994,-122.41399999999999,5,0,0,7,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08041144197189658,1.6716258084319746,0.827724413936741,1,415.51816266226064,0.750970574573068,8,4,0
seg_40_33,37.748,-122.487,37.748999999999995,-122.48599999999999,2,3,0,9,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09841239759297628,3.4454812052576598,0.7024037082621863,1,426.25951228441437,0.9844454226988668,7,2,0
seg_8_93,37.716,-122.42699999999999,37.717,-122.42599999999999,1,2,0,10,1,1,1,0,0,2,0,0,19,5,True,False,True,10,0,0,0.08254089895317739,2.923595660348024,0.35136322752277654,0,269.3760646267856,0.5332055071428272,2,1,0
seg_10_82,37.717999999999996,-122.438,37.718999999999994,-122.437,6,10,3,32,2,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.084970583144991,2.8401845821288276,0.32956631736612263,1,409.3374347100472,0.5195697310623774,5,2,1
seg_89_145,37.797,-122.375,37.797999999999995,-122.374,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.025179356624033998,1.3355220361552564,0.43186549974595645,0,464.72086872941617,0.9188233539118759,2,1,0
seg_22_85,37.73,-122.435,37.730999999999995,-122.434,1,3,0,12,3,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.07294518489934596,2.937426110355137,0.22242232029979975,0,493.27830516731393,0.6937013093652686,4,1,0
seg_89_68,37.797,-122.452,37.797999999999995,-122.451,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.05208646657241418,2.2817329977303493,0.8853193004148253,1,483.9675505498687,0.6475205501885718,4,3,0
seg_79_105,37.787,-122.41499999999999,37.788,-122.41399999999999,71,90,103,556,31,104,5,0,0,109,0,0,19,5,True,False,True,10,1,0,0.016552945357233596,3.1709480612611163,0.3307515849606782,0,265.8875454500277,0.4758776626402766,2,4,1
seg_39_82,37.747,-122.438,37.748,-122.437,0,4,0,6,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.06044005294504193,2.7403294475317805,0.5804021958334781,1,248.6163530717199,0.6427580643307962,2,3,0
seg_16_46,37.724,-122.47399999999999,37.724999999999994,-122.47299999999998,2,33,3,51,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.10186265262596321,3.280312317254237,0.6250042745566581,0,167.3403809514775,0.7941504571264318,5,1,0
seg_43_109,37.751,-122.411,37.751999999999995,-122.41,10,10,0,47,3,29,0,0,0,29,0,0,19,5,True,False,True,10,1,0,0.044384682042342506,1.293403645421738,0.4516882266580628,1,206.6699017236128,0.8442646140628267,4,2,1
seg_70_26,37.778,-122.494,37.778999999999996,-122.493,2,6,1,28,0,16,0,0,0,16,0,0,19,5,True,False,True,10,0,0,0.09535197952847561,2.313039026464943,0.2705517532639447,1,163.840478060849,0.8449421056540192,6,1,0
seg_96_68,37.803999999999995,-122.452,37.80499999999999,-122.451,0,1,0,1,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.052952809179487165,3.4727404120627643,0.20026223575520588,0,108.16402857174747,0.3575288180958756,7,1,0
seg_1_130,37.708999999999996,-122.39,37.709999999999994,-122.389,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0855862138431199,1.7107943668290602,0.4056719633883672,0,352.06038568924555,0.3666867797760732,10,4,0
seg_49_76,37.757,-122.444,37.757999999999996,-122.443,0,8,0,18,0,5,0,0,0,5,0,0,19,5,True,False,True,10,0,0,0.05748912940721627,1.4508535671582177,0.48899888242512574,0,300.499306291988,0.8501007608627775,5,1,0
seg_44_56,37.751999999999995,-122.464,37.75299999999999,-122.463,0,5,0,5,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07655063683601353,2.9123399119389277,0.2303172459156885,0,70.85788010476466,0.7638497596788428,7,2,0
seg_8_79,37.716,-122.441,37.717,-122.44,11,15,0,52,3,14,0,0,0,14,0,0,19,5,True,False,True,10,0,0,0.08811923740023567,2.7280892581644016,0.9452575057750013,0,276.12141144676866,0.855496557899918,5,1,1
seg_87_155,37.795,-122.365,37.796,-122.36399999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.03501428280003412,2.9754924839310823,0.49039123687217095,0,470.2823049835402,0.43474133141762467,8,3,0
seg_39_13,37.747,-122.50699999999999,37.748,-122.50599999999999,0,4,0,14,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.11686744627994801,3.4943349185106753,0.32759533224011933,1,176.95700618782263,0.672146346637038,4,2,0
seg_24_25,37.732,-122.49499999999999,37.733,-122.49399999999999,0,1,0,3,0,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.11344161493912534,2.465016739134148,0.36582773011793784,1,123.53632710190165,0.5411069937764973,11,1,0
seg_55_105,37.763,-122.41499999999999,37.763999999999996,-122.41399999999999,11,18,0,76,0,17,6,0,0,23,0,0,19,5,True,False,True,10,1,0,0.03443835071543811,2.7019635317331354,0.3613699475123897,0,253.70246241127305,0.8115653080366697,6,4,1
seg_84_56,37.792,-122.464,37.793,-122.463,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0640312423743213,1.3228480996503864,0.7045289505982847,0,373.867522788368,0.833157152721495,5,3,0
seg_94_149,37.802,-122.371,37.803,-122.36999999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.030083217912993548,3.1980689311232733,0.5764901515944878,0,329.6402621475944,0.8151754412247382,4,2,0
seg_3_103,37.711,-122.417,37.711999999999996,-122.416,16,13,0,49,1,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.08472307831989816,1.7042051607316637,0.3332116831636769,0,460.1202653391674,0.4277105355870761,5,2,1
seg_99_143,37.806999999999995,-122.377,37.80799999999999,-122.37599999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.026419689627253898,3.2743171299602585,0.5250852663334041,0,418.4890347996367,0.41889079644986144,3,2,0
seg_25_102,37.733,-122.41799999999999,37.733999999999995,-122.41699999999999,0,5,0,12,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.0636003144646275,1.3576597507357095,0.72956305145897,0,378.70422913855003,0.287587402941778,6,4,0
seg_56_119,37.763999999999996,-122.401,37.76499999999999,-122.39999999999999,1,9,38,55,0,1,1,0,0,2,0,0,19,5,True,False,True,10,1,0,0.03001666203960809,3.120178955705224,0.46482329968380187,1,172.56438704518544,0.6387914387474376,2,3,0
seg_12_95,37.72,-122.425,37.721,-122.42399999999999,1,1,0,9,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07810889834070947,1.7650204908481095,0.5528148869922175,0,107.78674376098976,0.3905413450383976,8,2,0
seg_15_97,37.723,-122.423,37.724,-122.422,1,7,0,13,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07463243262817802,1.866861750074282,0.4315165749718364,0,132.6887831698729,0.9812240353574359,1,1,0
seg_19_112,37.727,-122.408,37.727999999999994,-122.407,2,9,0,15,0,7,0,0,0,7,0,0,19,5,True,False,True,10,1,0,0.067475921631349,1.4935903803152026,0.9534097147351904,0,437.72375979772954,0.9261125637048361,7,4,0
seg_99_74,37.806999999999995,-122.446,37.80799999999999,-122.445,2,7,0,20,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.04780167361086053,3.114612786687954,0.3885488432040006,0,60.77131687973507,0.4993129890489356,1,4,0
seg_42_105,37.75,-122.41499999999999,37.751,-122.41399999999999,18,20,1,70,7,18,1,0,0,19,0,0,19,5,True,False,True,10,1,0,0.04648655719667053,1.7133574772037667,0.9031282090836069,0,63.96539561722204,0.7085266698506046,4,1,1
seg_20_96,37.728,-122.42399999999999,37.729,-122.42299999999999,0,7,0,16,2,6,0,0,0,6,0,0,19,5,True,False,True,10,0,0,0.07022819946430889,2.161798333147505,0.37436069681310075,0,179.27832656315059,0.5145863872364451,6,2,0
seg_39_48,37.747,-122.472,37.748,-122.47099999999999,3,1,0,8,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08598255637045266,1.29006750085052,0.5156242737136947,0,496.5108802985019,0.13876357430656125,6,4,0
seg_80_18,37.788,-122.502,37.788999999999994,-122.50099999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.1021763181955481,1.9922033438352595,0.7155039124623275,0,443.8494919692981,0.6290509217255341,7,2,0
seg_24_106,37.732,-122.414,37.733,-122.413,2,5,0,19,0,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.06356099432827957,2.074926846449447,0.593410576550104,0,402.97558070317285,0.3609910644307553,4,4,0
seg_66_31,37.774,-122.48899999999999,37.775,-122.48799999999999,3,7,1,20,2,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.09121951545583362,1.6697651003603962,0.3726514753820778,1,287.6666177718704,0.8546744400661791,7,1,0
seg_73_75,37.781,-122.445,37.782,-122.44399999999999,4,54,4,99,5,9,1,0,0,10,0,0,19,5,True,False,True,10,0,0,0.04684015371450894,1.8446900882118533,0.27605097539868434,0,310.39946110601403,0.8788446755076714,4,2,1
seg_60_54,37.768,-122.466,37.769,-122.46499999999999,0,1,0,6,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07093659140386052,1.4923053524052132,0.3453889255520901,0,166.78593538275655,0.4919298054205933,4,4,0
seg_18_55,37.726,-122.46499999999999,37.727,-122.46399999999998,0,10,1,16,1,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.09406912352093838,1.5060178669887465,0.5460598558005261,0,84.62750970761564,0.6130575537779108,6,3,0
seg_1_22,37.708999999999996,-122.49799999999999,37.709999999999994,-122.49699999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.1297266356612903,2.948065839033076,0.5449383179354862,1,197.9038147684237,0.13095748834328688,7,1,0
seg_38_60,37.745999999999995,-122.46,37.74699999999999,-122.45899999999999,0,4,0,6,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.076837490849186,2.148672906908767,0.8840697463915058,1,81.56219335840856,0.8097424168653493,2,2,0
seg_66_68,37.774,-122.452,37.775,-122.451,1,18,0,40,4,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.055713553108728046,1.5350503807864126,0.43297789469346615,0,81.98182694600665,0.5433017824998585,5,2,0
seg_76_81,37.784,-122.439,37.785,-122.43799999999999,2,11,1,28,0,13,2,0,0,15,0,0,19,5,True,False,True,10,0,0,0.04026164427838196,2.6905556346055697,0.7667051652702401,0,481.78978406519184,0.3786439608082697,1,1,0
seg_82_27,37.79,-122.493,37.791,-122.49199999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09308598175879114,2.453823094102453,0.4382742879023532,0,446.35984615057214,0.3646828989192654,4,3,0
seg_101_116,37.809,-122.404,37.809999999999995,-122.40299999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.015524174696258171,2.3290975599934853,0.32549188334734397,0,489.44392487775394,0.6321270696146821,4,3,0
seg_94_82,37.802,-122.438,37.803,-122.437,2,18,1,53,6,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.038832975677892526,3.4274217380900214,0.633222141081171,1,364.29906956552077,0.45599410662057716,9,3,0
seg_29_41,37.737,-122.479,37.738,-122.478,0,2,0,6,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.09741663102365229,2.36427259266396,0.36364100125318316,1,152.40189047170125,0.4589740745078831,8,3,0
seg_74_42,37.782,-122.478,37.782999999999994,-122.47699999999999,2,25,1,46,4,7,1,0,0,8,0,0,19,5,True,False,True,10,0,0,0.07891767862778439,1.6288786139220128,0.475432584401812,0,365.72460332500907,0.9266489671178187,6,4,0
seg_50_88,37.757999999999996,-122.432,37.75899999999999,-122.431,4,13,1,33,7,5,0,0,0,5,0,0,19,5,True,False,True,10,1,0,0.04816637831516786,1.9403907783144834,0.6096521240335988,0,206.37301599437862,0.3885540690659148,7,2,1
seg_81_85,37.789,-122.435,37.79,-122.434,3,45,2,79,1,33,0,0,0,33,0,0,19,5,True,False,True,10,0,0,0.03535533905932336,1.3318146483859075,0.31567989542077596,1,150.23616408902032,0.8604419150989264,4,2,0
seg_88_98,37.796,-122.422,37.797,-122.42099999999999,4,42,0,80,8,14,1,0,0,15,0,0,19,5,True,False,True,10,0,0,0.02209072203436614,1.5555610007240275,0.7519897359082133,1,122.56465680453547,0.8096336443215393,4,4,1
seg_56_111,37.763999999999996,-122.40899999999999,37.76499999999999,-122.40799999999999,12,34,42,167,16,6,1,0,0,7,0,0,19,5,True,False,True,10,1,0,0.031320919526728754,1.717624493424806,0.4625259090896459,0,153.6588403744048,0.9689699363158749,5,2,1
seg_36_65,37.744,-122.455,37.745,-122.454,5,9,0,22,1,13,0,0,0,13,0,0,19,5,True,False,True,10,0,0,0.07433034373658515,1.3860892966764975,0.2500446520789558,0,151.74380973121205,0.4982034961173854,3,2,1
seg_58_125,37.766,-122.395,37.766999999999996,-122.39399999999999,1,17,0,26,1,1,0,0,0,1,0,0,19,5,True,False,True,10,0,0,0.028442925306656194,2.541711756386877,0.25493866261336146,0,271.4795539944596,0.8289683707130395,9,2,0
seg_100_129,37.808,-122.39099999999999,37.809,-122.38999999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.016643316977103546,1.3409890734766203,0.42025796879848665,0,137.8158984179431,0.11384859442235334,8,1,0
seg_87_160,37.795,-122.36,37.796,-122.359,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.040012498047491483,2.072372206541584,0.6121680872480894,0,211.22882524699392,0.9549838930380234,2,4,0
seg_25_93,37.733,-122.42699999999999,37.733999999999995,-122.42599999999999,0,3,0,11,3,19,0,0,0,19,0,0,19,5,True,False,True,10,0,0,0.06670832032062628,1.9710542738842038,0.9955229088461318,0,416.94623963016636,0.23571539195963248,4,1,0
seg_61_67,37.769,-122.453,37.769999999999996,-122.452,6,19,3,57,3,15,3,0,0,18,0,0,19,5,True,False,True,10,0,0,0.05860034129593137,3.081562863123421,0.7418867667403036,0,342.23735127505705,0.22347910274776858,4,3,1
seg_85_64,37.793,-122.456,37.794,-122.455,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.05600892785975913,2.529400860970024,0.4139693911577368,1,141.8406587433282,0.8271398474680046,12,3,0
seg_43_53,37.751,-122.467,37.751999999999995,-122.466,1,9,0,15,1,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.07961155694997434,2.0947307723932047,0.6287442001086525,1,189.5231154118399,0.92071093027825,2,2,0
seg_77_112,37.785,-122.408,37.785999999999994,-122.407,71,147,38,489,43,8,4,0,0,12,0,0,19,5,True,False,True,10,1,1,0.012041594578789606,1.6416792763983283,0.9735210670294948,0,380.82105937012193,0.3846377495473848,6,2,1
seg_87_50,37.795,-122.47,37.796,-122.469,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.0700071424927418,3.097242607414799,0.7125246631776757,0,216.66429110545576,0.8850787652003237,2,3,0
seg_93_95,37.801,-122.425,37.802,-122.42399999999999,2,20,0,31,6,7,0,0,0,7,0,0,19,5,True,False,True,10,0,0,0.025961509971487478,1.759112223981885,0.9988338356085986,0,266.9153929135072,0.6502535074182123,6,3,0
seg_59_71,37.766999999999996,-122.449,37.767999999999994,-122.448,8,34,3,79,3,23,0,0,0,23,0,0,19,5,True,False,True,10,0,0,0.05594640292279128,2.8070974040284318,0.2683173641541656,0,165.05542466950817,0.34268740221589306,5,1,1
seg_56_47,37.763999999999996,-122.473,37.76499999999999,-122.472,4,13,0,36,1,2,0,0,0,2,0,0,19,5,True,False,True,10,0,0,0.0789240140894968,2.9008282873403566,0.22975655025661004,0,131.04765973125996,0.7923009063071921,11,4,1
seg_88_140,37.796,-122.38,37.797,-122.37899999999999,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.020099751242252203,1.2234099309369855,0.5690826586450839,0,119.62729268118474,0.7723898820207574,10,4,0
seg_80_32,37.788,-122.488,37.788999999999994,-122.487,0,3,0,4,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.08820430828479367,2.8705902689688205,0.6117239878756683,0,81.77305227768785,0.14957120642077698,4,1,0
seg_42_129,37.75,-122.39099999999999,37.751,-122.38999999999999,0,3,0,6,0,3,1,0,0,4,0,0,19,5,True,False,True,10,1,0,0.044911023145771146,3.380733984968175,0.21170822968111802,1,272.86686982849125,0.6263433412127541,4,4,0
seg_101_160,37.809,-122.36,37.809999999999995,-122.359,0,0,0,0,0,0,0,0,0,0,0,0,19,5,True,False,True,10,0,0,0.042720018726593714,3.0762772805120844,0.9274635009167493,1,247.12676874429383,0.7189941959188456,3,3,0
